"volume","clinic","tag_year","action","action_date","action_year","action_month","address","city","zip"
500,"Vetco @ Petco Mobile Clinic",2019,"Delivered",2018-12-27,"2018","12","17485 Opportunity Ave","Baton Rouge","70817"
-35,"Vetco @ Petco Mobile Clinic",2019,"Returned",2020-01-07,"2020","1","17485 Opportunity Ave","Baton Rouge","70817"
-66,"Vetco @ Petco Mobile Clinic",2019,"Returned",2020-01-07,"2020","1","17485 Opportunity Ave","Baton Rouge","70817"
500,"Vetco @ Petco Mobile Clinic",2019,"Delivered",2019-07-22,"2019","7","17485 Opportunity Ave","Baton Rouge","70817"
-92,"Vetco @ Petco Mobile Clinic",2019,"Returned",2020-01-07,"2020","1","17485 Opportunity Ave","Baton Rouge","70817"
-74,"Vetco @ Petco Mobile Clinic",2019,"Returned",2020-01-07,"2020","1","17485 Opportunity Ave","Baton Rouge","70817"
-98,"Vetco @ Petco Mobile Clinic",2019,"Returned",2020-01-07,"2020","1","17485 Opportunity Ave","Baton Rouge","70817"
-16,"Vetco @ Petco Mobile Clinic",2019,"Returned",2020-01-07,"2020","1","17485 Opportunity Ave","Baton Rouge","70817"
-100,"Vetco @ Petco Mobile Clinic",2019,"Returned",2020-01-07,"2020","1","17485 Opportunity Ave","Baton Rouge","70817"
-3,"Vetco @ Petco Mobile Clinic",2019,"Returned",2020-01-07,"2020","1","17485 Opportunity Ave","Baton Rouge","70817"
-22,"Vetco @ Petco Mobile Clinic",2019,"Returned",2020-01-07,"2020","1","17485 Opportunity Ave","Baton Rouge","70817"
100,"Westside Veterinary Hospital",2019,"Delivered",2018-12-28,"2018","12","91 Westbank Expressway Suite 540","Gretna","70053"
100,"Westside Veterinary Hospital",2019,"Delivered",2019-05-21,"2019","5","91 Westbank Expressway Suite 540","Gretna","70053"
100,"Westside Veterinary Hospital",2019,"Delivered",2019-08-22,"2019","8","91 Westbank Expressway Suite 540","Gretna","70053"
-6,"Westside Veterinary Hospital",2019,"Returned",2019-12-30,"2019","12","91 Westbank Expressway Suite 540","Gretna","70053"
65,"Unknown",2019,"Delivered",2019-02-11,"2019","2",NA,NA,NA
-61,"Unknown",2019,"Returned",2019-01-31,"2019","1",NA,NA,NA
1000,"Southern Animal Foundation",2020,"Delivered",2019-12-19,"2019","12","1823 Magazine Street","New Orleans","70130"
500,"Crescent City Veterinary Hospital",2020,"Delivered",2019-12-01,"2019","12","524 Jefferson Ave","New Orleans","70115"
500,"The Cat Practice",2020,"Delivered",2019-12-19,"2019","12","1809 Magazine St","New Orleans","70130"
200,"Banfield 1023 (Elmwood)",2020,"Delivered",2019-12-20,"2019","12","1000 S Clearview Prkwy Ste 1050","Harahan","70123"
300,"Allstar Animal Clinic",2020,"Delivered",2019-12-20,"2019","12","4701 S Carrollton Ave","New Orleans","70119"
1000,"Low Cost Animal Medical Center",2020,"Delivered",2019-12-20,"2019","12","4300 Washington Ave.","New Orleans","70125"
500,"Louisiana SPCA",2020,"Delivered",2019-12-20,"2019","12",NA,NA,NA
-2,"Louisiana SPCA",2020,"Returned",2021-01-04,"2021","1",NA,"New Orleans",NA
-1,"Louisiana SPCA",2020,"Returned",2021-01-04,"2021","1",NA,NA,NA
-1,"Louisiana SPCA",2020,"Returned",2021-01-04,"2021","1",NA,"New Orleans",NA
-400,"Louisiana SPCA",2020,"Returned",2021-01-04,"2021","1",NA,NA,NA
200,"Louisiana SPCA",2020,"Delivered",2019-12-02,"2019","12",NA,"New Orleans",NA
100,"Big Easy Animal Rescue",2020,"Delivered",2020-01-21,"2020","1","839 Spain St","New Orleans","70117"
700,"Louisiana SPCA",2020,"Delivered",2020-03-09,"2020","3",NA,"New Orleans",NA
500,"Louisiana SPCA",2020,"Delivered",2019-12-20,"2019","12",NA,NA,NA
500,"Canal Street Veterinary Hospital",2020,"Delivered",2019-12-26,"2019","12","4022 Canal St","New Orleans","70119"
1000,"Lakeview Veterinary Hospital",2020,"Delivered",2019-12-26,"2019","12","6245 Memphis Ave","New Orleans","70124"
1000,"Pet Care Center",2020,"Delivered",2019-12-26,"2019","12","2212 David Drive","Metairie","70003"
500,"Southshore Animal Hospital",2020,"Delivered",2019-12-26,"2019","12","213 Live Oak St","Metairie","70005"
-47,"Southshore Animal Hospital",2020,"Returned",2021-01-04,"2021","1","213 Live Oak St","Metairie","70005"
500,"Maple Small Animal Clinic",2020,"Delivered",2019-12-30,"2019","12","7608 Maple St","New Orleans","70118"
500,"Midcity Veterinary Hospital",2020,"Delivered",2019-12-26,"2019","12","3821 Orleans Ave","New Orleans","70119"
500,"Algiers Animal Clinic",2020,"Delivered",2019-12-30,"2019","12","3807 General DeGaulle","Algiers","70114"
500,"VCA Causeway Animal Hospital",2020,"Delivered",2019-12-26,"2019","12","1315 N. Causeway Blvd","Metairie","70001"
500,"NOLA Animal Clinic",2020,"Delivered",2019-12-26,"2019","12","4554 Downman Rd","New Orleans","70126"
500,"Elysian Fields Animal Clinic",2020,"Delivered",2019-12-26,"2019","12","4237 Elysian Fields Ave","New Orleans","70122"
500,"Prytania Veterinary Hospital",2020,"Delivered",2019-12-24,"2019","12","201 Nashville Ave.","New Orleans","70115"
1000,"Metairie Small Animal Hospital",2020,"Delivered",2019-12-26,"2019","12","101 Metairie Rd","Metairie","70005"
-89,"Metairie Small Animal Hospital",2020,"Returned",2021-01-04,"2021","1","101 Metairie Rd","Metairie","70005"
200,"Banfield 1175 (Veterans)",2020,"Delivered",2019-12-26,"2019","12","6851 Veterans Memorial Blvd","Metairie","70003"
300,"Banfield 1023 (Elmwood)",2020,"Delivered",2020-05-01,"2020","5","1000 S Clearview Prkwy Ste 1050","Harahan","70123"
500,"Carrollton Veterinary Hospital",2020,"Delivered",2019-12-26,"2019","12","3501 S. Carrollton Ave","New Orleans","70118"
500,"Desoto Park Veterinary Clinic",2020,"Delivered",2019-12-26,"2019","12","2659 Desoto St","New Orleans","70119"
-100,"Desoto Park Veterinary Clinic",2020,"Returned",2021-01-04,"2021","1","2659 Desoto St","New Orleans","70119"
-80,"Desoto Park Veterinary Clinic",2020,"Returned",2021-01-04,"2021","1","2659 Desoto St","New Orleans","70119"
500,"Lake Animal Hospital",2020,"Delivered",2019-12-26,"2019","12","604 Veterans Memorial Blvd","Metairie","70005"
-26,"Lake Animal Hospital",2020,"Returned",2021-01-04,"2021","1","604 Veterans Memorial Blvd","Metairie","70005"
500,"Louisiana SPCA",2020,"Delivered",2019-12-27,"2019","12",NA,"New Orleans",NA
500,"Magazine Street Animal Clinic",2020,"Delivered",2019-12-27,"2019","12","3458 Magazine St","New Orleans","70115"
-1,"Magazine Street Animal Clinic",2020,"Returned",2021-02-24,"2021","2","3458 Magazine St","New Orleans","70115"
200,"The Cat Hospital of Metairie",2020,"Delivered",2019-12-26,"2019","12","1500 Veterans Memorial Blvd.","Metairie","70005"
-31,"The Cat Hospital of Metairie",2020,"Returned",2021-01-04,"2021","1","1500 Veterans Memorial Blvd.","Metairie","70005"
300,"Animal Medical & Surgical Hospital",2020,"Delivered",2019-12-26,"2019","12","3001 North Causeway Blvd","Metairie","70002"
500,"Thrive Affordable Vet Care (Midcity)",2020,"Delivered",2019-12-26,"2019","12",NA,NA,NA
500,"Vetco @ Petco Mobile Clinic",2020,"Delivered",2019-12-30,"2019","12","17485 Opportunity Ave","Baton Rouge","70817"
-9,"Vetco @ Petco Mobile Clinic",2020,"Returned",2021-02-09,"2021","2","17485 Opportunity Ave","Baton Rouge","70817"
-300,"Vetco @ Petco Mobile Clinic",2020,"Returned",2021-03-18,"2021","3","17485 Opportunity Ave","Baton Rouge","70817"
-300,"Vetco @ Petco Mobile Clinic",2020,"Returned",2021-02-09,"2021","2","17485 Opportunity Ave","Baton Rouge","70817"
300,"Banfield 1034 (West Bank)",2020,"Delivered",2020-02-17,"2020","2","1321 Manhattan Blvd","Harvey","70058"
100,"Acadiana West Animal Clinic",2020,"Delivered",2020-01-13,"2020","1","2600 Barataria Boulevard Suite E","Marrero","70072"
-71,"Acadiana West Animal Clinic",2020,"Returned",2021-01-04,"2021","1","2600 Barataria Boulevard Suite E","Marrero","70072"
100,"Dog Day Afternoon, LLC",2020,"Delivered",2020-02-27,"2020","2","831 Bordeaux St","New Orleans","70115"
300,"Uptown Veterinary Hospital",2020,"Delivered",2019-12-27,"2019","12","731 Nashville Ave","New Orleans","70115"
-38,"Uptown Veterinary Hospital",2020,"Returned",2021-01-04,"2021","1","731 Nashville Ave","New Orleans","70115"
200,"The French Quarter Vet",2020,"Delivered",2020-01-02,"2020","1","3041 N Rampart St","New Orleans","70116"
500,"Thrive Affordable Vet Care (Vets)",2020,"Delivered",2019-12-26,"2019","12","3520 Veterans Memorial Blvd.","Metairie","70002"
-200,"Thrive Affordable Vet Care (Vets)",2020,"Returned",2021-01-04,"2021","1","3520 Veterans Memorial Blvd.","Metairie","70002"
-34,"Thrive Affordable Vet Care (Vets)",2020,"Returned",2021-01-04,"2021","1","3520 Veterans Memorial Blvd.","Metairie","70002"
200,"Ark Animal Hospital",2020,"Delivered",2020-02-03,"2020","2","4025 Jefferson Hwy","Jefferson","70121"
-53,"Ark Animal Hospital",2020,"Returned",2021-01-04,"2021","1","4025 Jefferson Hwy","Jefferson","70121"
-200,"Banfield 1175 (Veterans)",2020,"Returned",2019-12-30,"2019","12","6851 Veterans Memorial Blvd","Metairie","70003"
200,"Banfield 1175 (Veterans)",2020,"Delivered",2019-12-30,"2019","12","6851 Veterans Memorial Blvd","Metairie","70003"
25,"Home Veterinary Services",2020,"Delivered",2019-12-30,"2019","12","PO Box 11120, Jefferson, 10181-1120",NA,NA
-13,"Home Veterinary Services",2020,"Returned",2021-01-04,"2021","1","PO Box 11120, Jefferson, 10181-1120",NA,NA
200,"Batt Veterinary Services",2020,"Delivered",2019-12-30,"2019","12",NA,"Metairie",NA
200,"Fur De Lis Vet Services",2020,"Delivered",2019-12-30,"2019","12","P.O. Box 791715   -   5045 Hastings Street","New Orleans - Metairie",NA
-20,"Fur De Lis Vet Services",2020,"Returned",2021-03-11,"2021","3","P.O. Box 791715   -   5045 Hastings Street","New Orleans - Metairie",NA
200,"Gretna Animal Hospital",2020,"Delivered",2019-12-27,"2019","12","714 Kepler St","Gretna","70053"
200,"Jester Veterinarian Clinic",2020,"Delivered",2019-12-27,"2019","12","4 Westbank Expressway","Westwego",NA
-7,"Jester Veterinarian Clinic",2020,"Returned",2021-01-04,"2021","1","4 Westbank Expressway","Westwego",NA
-41,"Jester Veterinarian Clinic",2020,"Returned",2021-01-04,"2021","1","4 Westbank Expressway","Westwego",NA
-100,"Jester Veterinarian Clinic",2020,"Returned",2021-01-04,"2021","1","4 Westbank Expressway","Westwego",NA
100,"Natural Pet Care",2020,"Delivered",2019-12-30,"2019","12","3825 Hessmer Ave","Metairie","70002"
-23,"Natural Pet Care",2020,"Returned",2021-01-04,"2021","1","3825 Hessmer Ave","Metairie","70002"
200,"New Orleans Animal Health",2020,"Delivered",2020-01-02,"2020","1","2372 St. Claude Ave","New Orleans","70117"
200,"Terry Parkway Animal Clinic",2020,"Delivered",2020-01-02,"2020","1","636 Terry Parkway","Terrytown","70056"
-31,"Terry Parkway Animal Clinic",2020,"Returned",2021-01-04,"2021","1","636 Terry Parkway","Terrytown","70056"
-100,"Terry Parkway Animal Clinic",2020,"Returned",2021-01-04,"2021","1","636 Terry Parkway","Terrytown","70056"
200,"Batt Veterinary Services",2020,"Delivered",2020-04-07,"2020","4",NA,"Metairie",NA
200,"VCA Airline Animal Hospital",2020,"Delivered",2019-12-27,"2019","12","5105 Airline Drive","Metairie","70001"
-59,"VCA Airline Animal Hospital",2020,"Returned",2021-01-04,"2021","1","5105 Airline Drive","Metairie","70001"
100,"Animal Care Center",2020,"Delivered",2019-12-30,"2019","12","313 David Dr.","Metairie","70003"
100,"Avenue Animal Wellness and Emergency",2020,"Delivered",2019-12-30,"2019","12","1401 St Charles Ave","New Orleans","70130"
100,"Chalmette Pet Wellness Clinic & Hospital",2020,"Delivered",2019-12-30,"2019","12","705 E. Judge Perez Drive","Chalmette","70043"
-1,"Chalmette Pet Wellness Clinic & Hospital",2020,"Returned",2021-01-04,"2021","1","705 E. Judge Perez Drive","Chalmette","70043"
-2,"Chalmette Pet Wellness Clinic & Hospital",2020,"Returned",2021-01-04,"2021","1","705 E. Judge Perez Drive","Chalmette","70043"
100,"Clearview Veterinary Hospital",2020,"Delivered",2019-12-30,"2019","12","4713 Trenton Street","Metairie","70006"
-31,"Clearview Veterinary Hospital",2020,"Returned",2021-01-04,"2021","1","4713 Trenton Street","Metairie","70006"
100,"Hickory Knoll Veterinary Hospital",2020,"Delivered",2019-12-27,"2019","12","1625 Hickory Ave","Harahan","70123"
100,"Lakeside Animal Hospital",2020,"Delivered",2019-12-30,"2019","12","3838 Veterans Mem. Blvd.","Metairie","70002"
100,"Levy Veterinary Hospital",2020,"Delivered",2019-12-30,"2019","12","2305 W Esplanade Ave Ste. W","Kenner","70065"
-88,"Levy Veterinary Hospital",2020,"Returned",2021-01-04,"2021","1","2305 W Esplanade Ave Ste. W","Kenner","70065"
100,"Manhattan Animal Clinic, LLC",2020,"Delivered",2020-01-02,"2020","1",NA,"Harvey",NA
-39,"Manhattan Animal Clinic, LLC",2020,"Returned",2021-01-04,"2021","1",NA,"Harvey",NA
100,"Dr. Mike's Animal House",2020,"Delivered",2020-01-09,"2020","1","1120 N. Rampart Street","New Orleans",NA
100,"Marrero Veterinary Clinic",2020,"Delivered",2020-01-02,"2020","1","4001 Lapalco Blvd","Harvey","70058"
-18,"Marrero Veterinary Clinic",2020,"Returned",2021-01-04,"2021","1","4001 Lapalco Blvd","Harvey","70058"
100,"Westside Veterinary Hospital",2020,"Delivered",2020-04-21,"2020","4","91 Westbank Expressway Suite 540","Gretna","70053"
100,"Quality Pet Care",2020,"Delivered",2020-01-02,"2020","1","1600-B Belle Chasse Hwy","Gretna","70056"
-96,"Quality Pet Care",2020,"Returned",2021-01-04,"2021","1","1600-B Belle Chasse Hwy","Gretna","70056"
100,"Westside Veterinary Hospital",2020,"Delivered",2019-12-27,"2019","12","91 Westbank Expressway Suite 540","Gretna","70053"
100,"Avenue Animal Wellness and Emergency",2020,"Delivered",2020-06-16,"2020","6","1401 St Charles Ave","New Orleans","70130"
65,"Unknown",2020,"Delivered",2019-12-26,"2019","12",NA,NA,NA
-59,"Unknown",2020,"Returned",2021-01-20,"2021","1",NA,NA,NA
-9,"Avian & Exotic Animal Hospital of Louisiana",2020,"Returned",2021-03-18,"2021","3","3635 N I-10 Service Rd. W.","Metairie","70002"
25,"Avian & Exotic Animal Hospital of Louisiana",2020,"Delivered",2019-12-30,"2019","12","3635 N I-10 Service Rd. W.","Metairie","70002"
-5,"Avian & Exotic Animal Hospital of Louisiana",2020,"Returned",2021-01-04,"2021","1","3635 N I-10 Service Rd. W.","Metairie","70002"
25,"At Home Veterinary Care",2020,"Delivered",2020-01-06,"2020","1","PO Box 231145","Harahan","70123"
25,"Hickory Knoll Veterinary Hospital",2020,"Delivered",2020-10-07,"2020","10","1625 Hickory Ave","Harahan","70123"
-1,"Hickory Knoll Veterinary Hospital",2020,"Returned",2021-01-04,"2021","1","1625 Hickory Ave","Harahan","70123"
50,"Benson Veterinary Care LLC",2020,"Delivered",2020-01-03,"2020","1","328 Octavia St.","New Orleans","70115"
-48,"Benson Veterinary Care LLC",2020,"Returned",2021-01-04,"2021","1","328 Octavia St.","New Orleans","70115"
50,"Convenient Home Veterinary Care",2020,"Delivered",2020-01-03,"2020","1","P.O. Box 1242","Harvey","70059"
-25,"Convenient Home Veterinary Care",2020,"Returned",2021-01-04,"2021","1","P.O. Box 1242","Harvey","70059"
50,"Hickory Knoll Veterinary Hospital",2020,"Delivered",2020-12-15,"2020","12","1625 Hickory Ave","Harahan","70123"
-50,"Hickory Knoll Veterinary Hospital",2020,"Returned",2021-01-04,"2021","1","1625 Hickory Ave","Harahan","70123"
-24,"Unknown",2020,"Returned",2021-03-18,"2021","3",NA,NA,NA
25,"Avian & Exotic Animal Hospital of Louisiana",2020,"Delivered",2020-08-17,"2020","8","3635 N I-10 Service Rd. W.","Metairie","70002"
-24,"Avian & Exotic Animal Hospital of Louisiana",2020,"Returned",2021-01-04,"2021","1","3635 N I-10 Service Rd. W.","Metairie","70002"
50,"The Street Dog Coalition",2020,"Delivered",2021-10-20,"2021","10",NA,"New Orleans",NA
-37,"The Street Dog Coalition",2020,"Returned",2021-03-18,"2021","3",NA,NA,NA
900,"Metairie Small Animal Hospital",2020,"Delivered",2020-01-02,"2020","1","101 Metairie Rd","Metairie","70005"
500,"Crescent City Veterinary Hospital",2020,"Delivered",2020-02-26,"2020","2","524 Jefferson Ave","New Orleans","70115"
500,"Maple Small Animal Clinic",2020,"Delivered",2020-03-03,"2020","3","7608 Maple St","New Orleans","70118"
500,"Magazine Street Animal Clinic",2020,"Delivered",2020-03-03,"2020","3","3458 Magazine St","New Orleans","70115"
-1,"Magazine Street Animal Clinic",2020,"Returned",2021-02-24,"2021","2","3458 Magazine St","New Orleans","70115"
500,"Louisiana SPCA",2020,"Delivered",2020-03-03,"2020","3",NA,NA,NA
-87,"Louisiana SPCA",2020,"Returned",2021-01-04,"2021","1",NA,"New Orleans",NA
-52,"Louisiana SPCA",2020,"Returned",2021-01-04,"2021","1",NA,NA,NA
-200,"Louisiana SPCA",2020,"Returned",2021-03-18,"2021","3",NA,"New Orleans",NA
500,"Prytania Veterinary Hospital",2020,"Delivered",2020-03-06,"2020","3","201 Nashville Ave.","New Orleans","70115"
500,"Midcity Veterinary Hospital",2020,"Delivered",2020-03-14,"2020","3","3821 Orleans Ave","New Orleans","70119"
500,"NOLA Animal Clinic",2020,"Delivered",2020-03-24,"2020","3","4554 Downman Rd","New Orleans","70126"
500,"Louisiana SPCA",2020,"Delivered",2020-03-26,"2020","3",NA,"New Orleans",NA
1000,"Low Cost Animal Medical Center",2020,"Delivered",2020-04-14,"2020","4","4300 Washington Ave.","New Orleans","70125"
-91,"Unknown",2020,"Returned",2021-01-04,"2021","1",NA,NA,NA
300,"Banfield 1034 (West Bank)",2020,"Delivered",2020-04-28,"2020","4","1321 Manhattan Blvd","Harvey","70058"
200,"Batt Veterinary Services",2020,"Delivered",2020-06-05,"2020","6",NA,NA,NA
500,"Crescent City Veterinary Hospital",2020,"Delivered",2020-05-08,"2020","5","524 Jefferson Ave","New Orleans","70115"
1000,"Metairie Small Animal Hospital",2020,"Delivered",2020-05-08,"2020","5","101 Metairie Rd","Metairie","70005"
500,"Allstar Animal Clinic",2020,"Delivered",2020-05-08,"2020","5","4701 S Carrollton Ave","New Orleans","70119"
500,"Thrive Affordable Vet Care (Midcity)",2020,"Delivered",2020-05-13,"2020","5",NA,NA,NA
500,"NOLA Animal Clinic",2020,"Delivered",2020-05-13,"2020","5","4554 Downman Rd","New Orleans","70126"
500,"Midcity Veterinary Hospital",2020,"Delivered",2020-05-18,"2020","5","3821 Orleans Ave","New Orleans","70119"
500,"Magazine Street Animal Clinic",2020,"Delivered",2020-05-18,"2020","5","3458 Magazine St","New Orleans","70115"
500,"Prytania Veterinary Hospital",2020,"Delivered",2020-05-27,"2020","5","201 Nashville Ave.","New Orleans","70115"
500,"Maple Small Animal Clinic",2020,"Delivered",2020-06-02,"2020","6","7608 Maple St","New Orleans","70118"
500,"Algiers Animal Clinic",2020,"Delivered",2020-06-03,"2020","6","3807 General DeGaulle","Algiers","70114"
1000,"Lakeview Veterinary Hospital",2020,"Delivered",2020-06-05,"2020","6","6245 Memphis Ave","New Orleans","70124"
1000,"Southern Animal Foundation",2020,"Delivered",2020-06-16,"2020","6","1823 Magazine Street","New Orleans","70130"
-1,"Southern Animal Foundation",2020,"Returned",2021-01-04,"2021","1","1823 Magazine Street","New Orleans","70130"
-1,"Southern Animal Foundation",2020,"Returned",2021-01-04,"2021","1","1823 Magazine Street","New Orleans","70130"
-1,"Southern Animal Foundation",2020,"Returned",2021-01-04,"2021","1","1823 Magazine Street","New Orleans","70130"
-1,"Southern Animal Foundation",2020,"Returned",2021-01-04,"2021","1","1823 Magazine Street","New Orleans","70130"
-1,"Southern Animal Foundation",2020,"Returned",2021-01-04,"2021","1","1823 Magazine Street","New Orleans","70130"
-1,"Southern Animal Foundation",2020,"Returned",2021-01-04,"2021","1","1823 Magazine Street","New Orleans","70130"
-69,"The Cat Practice",2020,"Returned",2021-01-04,"2021","1","1809 Magazine St","New Orleans","70130"
500,"The Cat Practice",2020,"Delivered",2020-06-16,"2020","6","1809 Magazine St","New Orleans","70130"
-22,"The Cat Practice",2020,"Returned",2021-01-04,"2021","1","1809 Magazine St","New Orleans","70130"
-100,"The Cat Practice",2020,"Returned",2021-01-04,"2021","1","1809 Magazine St","New Orleans","70130"
500,"Louisiana SPCA",2020,"Delivered",2021-06-17,"2021","6",NA,NA,NA
-56,"Louisiana SPCA",2020,"Returned",2021-01-04,"2021","1",NA,"New Orleans",NA
-93,"Louisiana SPCA",2020,"Returned",2021-01-04,"2021","1",NA,NA,NA
-500,"Banfield 1034 (West Bank)",2020,"Returned",2020-06-22,"2020","6","1321 Manhattan Blvd","Harvey","70058"
500,"Banfield 1034 (West Bank)",2020,"Delivered",2020-06-22,"2020","6","1321 Manhattan Blvd","Harvey","70058"
500,"Canal Street Veterinary Hospital",2020,"Delivered",2020-06-30,"2020","6","4022 Canal St","New Orleans","70119"
500,"Louisiana SPCA",2020,"Delivered",2020-07-02,"2020","7",NA,NA,NA
500,"Elysian Fields Animal Clinic",2020,"Delivered",2021-07-07,"2021","7","4237 Elysian Fields Ave","New Orleans","70122"
-100,"Elysian Fields Animal Clinic",2020,"Returned",2021-01-04,"2021","1","4237 Elysian Fields Ave","New Orleans","70122"
-26,"Elysian Fields Animal Clinic",2020,"Returned",2021-01-04,"2021","1","4237 Elysian Fields Ave","New Orleans","70122"
-100,"Elysian Fields Animal Clinic",2020,"Returned",2021-01-04,"2021","1","4237 Elysian Fields Ave","New Orleans","70122"
200,"Gretna Animal Hospital",2020,"Delivered",2021-07-02,"2021","7","714 Kepler St","Gretna","70053"
-10,"Gretna Animal Hospital",2020,"Returned",2021-01-04,"2021","1","714 Kepler St","Gretna","70053"
-100,"Gretna Animal Hospital",2020,"Returned",2021-01-04,"2021","1","714 Kepler St","Gretna","70053"
300,"Westside Veterinary Hospital",2020,"Delivered",2020-07-08,"2020","7","91 Westbank Expressway Suite 540","Gretna","70053"
-78,"Westside Veterinary Hospital",2020,"Returned",2021-01-04,"2021","1","91 Westbank Expressway Suite 540","Gretna","70053"
-1,"Westside Veterinary Hospital",2020,"Returned",2021-01-04,"2021","1","91 Westbank Expressway Suite 540","Gretna","70053"
500,"Magazine Street Animal Clinic",2020,"Delivered",2020-07-03,"2020","7","3458 Magazine St","New Orleans","70115"
500,"NOLA Animal Clinic",2020,"Delivered",2020-07-08,"2020","7","4554 Downman Rd","New Orleans","70126"
500,"Crescent City Veterinary Hospital",2020,"Delivered",2020-07-08,"2020","7","524 Jefferson Ave","New Orleans","70115"
100,"Pet Care Center",2020,"Delivered",2020-07-10,"2020","7","2212 David Drive","Metairie","70003"
100,"Lakeside Animal Hospital",2020,"Delivered",2020-07-14,"2020","7","3838 Veterans Mem. Blvd.","Metairie","70002"
-29,"Lakeside Animal Hospital",2020,"Returned",2021-01-04,"2021","1","3838 Veterans Mem. Blvd.","Metairie","70002"
200,"Banfield 1175 (Veterans)",2020,"Delivered",2020-07-14,"2020","7","6851 Veterans Memorial Blvd","Metairie","70003"
-45,"Banfield 1175 (Veterans)",2020,"Returned",2021-01-04,"2021","1","6851 Veterans Memorial Blvd","Metairie","70003"
-200,"The Cat Hospital of Metairie",2020,"Returned",2021-01-04,"2021","1","1500 Veterans Memorial Blvd.","Metairie","70005"
200,"The Cat Hospital of Metairie",2020,"Delivered",2020-07-14,"2020","7","1500 Veterans Memorial Blvd.","Metairie","70005"
500,"Midcity Veterinary Hospital",2020,"Delivered",2020-07-22,"2020","7","3821 Orleans Ave","New Orleans","70119"
100,"Big Easy Animal Rescue",2020,"Delivered",2020-07-16,"2020","7","839 Spain St","New Orleans","70117"
200,"Batt Veterinary Services",2020,"Delivered",2020-08-18,"2020","8",NA,NA,NA
100,"Dog Day Afternoon, LLC",2020,"Delivered",2020-08-18,"2020","8","831 Bordeaux St","New Orleans","70115"
100,"Avenue Animal Wellness and Emergency",2020,"Delivered",2020-09-01,"2020","9","1401 St Charles Ave","New Orleans","70130"
1000,"Low Cost Animal Medical Center",2020,"Delivered",2020-07-29,"2020","7","4300 Washington Ave.","New Orleans","70125"
500,"Prytania Veterinary Hospital",2020,"Delivered",2020-07-29,"2020","7","201 Nashville Ave.","New Orleans","70115"
1000,"Metairie Small Animal Hospital",2020,"Delivered",2020-07-30,"2020","7","101 Metairie Rd","Metairie","70005"
500,"Maple Small Animal Clinic",2020,"Delivered",2020-08-18,"2020","8","7608 Maple St","New Orleans","70118"
1000,"Pet Care Center",2020,"Delivered",2020-08-24,"2020","8","2212 David Drive","Metairie","70003"
500,"Magazine Street Animal Clinic",2020,"Delivered",2020-08-27,"2020","8","3458 Magazine St","New Orleans","70115"
-1,"Magazine Street Animal Clinic",2020,"Returned",2021-02-24,"2021","2","3458 Magazine St","New Orleans","70115"
1000,"Louisiana SPCA",2020,"Delivered",2020-08-27,"2020","8",NA,"New Orleans",NA
-20,"Louisiana SPCA",2020,"Returned",2021-01-04,"2021","1",NA,NA,NA
500,"Carrollton Veterinary Hospital",2020,"Delivered",2021-07-05,"2021","7","3501 S. Carrollton Ave","New Orleans","70118"
-5,"Carrollton Veterinary Hospital",2020,"Returned",2021-01-04,"2021","1","3501 S. Carrollton Ave","New Orleans","70118"
-300,"Carrollton Veterinary Hospital",2020,"Returned",2021-01-04,"2021","1","3501 S. Carrollton Ave","New Orleans","70118"
500,"Crescent City Veterinary Hospital",2020,"Delivered",2020-09-04,"2020","9","524 Jefferson Ave","New Orleans","70115"
500,"Thrive Affordable Vet Care (Midcity)",2020,"Delivered",2020-09-09,"2020","9",NA,NA,NA
-62,"Thrive Affordable Vet Care (Midcity)",2020,"Returned",2021-01-04,"2021","1",NA,"New Orleans",NA
-300,"Thrive Affordable Vet Care (Midcity)",2020,"Returned",2021-01-04,"2021","1",NA,NA,NA
500,"Midcity Veterinary Hospital",2020,"Delivered",2020-09-25,"2020","9","3821 Orleans Ave","New Orleans","70119"
500,"NOLA Animal Clinic",2020,"Delivered",2020-09-28,"2020","9","4554 Downman Rd","New Orleans","70126"
500,"Prytania Veterinary Hospital",2020,"Delivered",2020-02-28,"2020","2","201 Nashville Ave.","New Orleans","70115"
-11,"Prytania Veterinary Hospital",2020,"Returned",2021-01-04,"2021","1","201 Nashville Ave.","New Orleans","70115"
1000,"Low Cost Animal Medical Center",2020,"Delivered",2020-10-07,"2020","10","4300 Washington Ave.","New Orleans","70125"
-69,"Low Cost Animal Medical Center",2020,"Returned",2021-01-04,"2021","1","4300 Washington Ave.","New Orleans","70125"
-100,"Low Cost Animal Medical Center",2020,"Returned",2021-01-04,"2021","1","4300 Washington Ave.","New Orleans","70125"
-100,"Low Cost Animal Medical Center",2020,"Returned",2021-01-04,"2021","1","4300 Washington Ave.","New Orleans","70125"
1000,"Metairie Small Animal Hospital",2020,"Delivered",2020-10-08,"2020","10","101 Metairie Rd","Metairie","70005"
-34,"Metairie Small Animal Hospital",2020,"Returned",2021-01-04,"2021","1","101 Metairie Rd","Metairie","70005"
-3,"Metairie Small Animal Hospital",2020,"Returned",2021-01-04,"2021","1","101 Metairie Rd","Metairie","70005"
-64,"Metairie Small Animal Hospital",2020,"Returned",2021-01-04,"2021","1","101 Metairie Rd","Metairie","70005"
-100,"Metairie Small Animal Hospital",2020,"Returned",2021-01-04,"2021","1","101 Metairie Rd","Metairie","70005"
